1,1,0,0,0,0,0,0,0,0,0,0,0,20,11,22,0,0,20,4,22,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,11,11,11,1,0,0,0,40,1,2,0,0,40,11,2,0,0,0,0,0,0,0,0,0
0,0,0,0,1,11,11,11,11,11,1,0,0,10,11,12,0,0,10,11,12,0,0,1,1,1,0,0,0,0
1,1,1,1,11,11,11,11,11,11,11,1,1,11,11,11,1,1,11,11,11,1,1,11,11,0,0,0,0,0
11,11,11,11,11,11,11,11,11,11,11,11,11,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,11,11,11,11,11,11,11,11,11,11,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
11,11,11,11,11,11,11,11,11,11,11,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,11
11,11,11,11,11,11,11,11,21,21,21,21,22,0,0,0,0,1,1,1,1,1,1,1,1,1,11,11,11,11
11,11,11,11,11,11,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,11,11,11,11,11
11,11,11,11,11,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,11,11,11,11
11,11,11,11,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,11,11,11
11,11,11,11,22,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,37,11,11,11
21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11
0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
